seller_id,total_orders,avg_review_score,avg_delivery_time,total_revenue
0570350b23eda5444f8d1d9544932058,11,5.0,4.0,626.9
05730013efda596306417c3b09302475,4,5.0,9.0,952.0
058cb5aeb36d7c0fcae20fc85d5e0a59,13,3.3846153846153846,9.333333333333334,1328.0
058fd0aa2bfdb2274e05e1ae971dabb6,66,4.348484848484849,9.646153846153846,7889.9
05a48cc8859962767935ab9087417fbb,1,5.0,11.0,42.9
05a940b4ecae36cadfd8e93bd9c43257,10,3.9,13.777777777777779,952.0
05aebce0b5c8f0d41b29b686f2d05fd3,2,5.0,5.5,74.99000000000001
05ca864204d09595ae591b93ea9cf93d,1,5.0,5.0,179.9
05d2173d43ea568aa0540eba70d2ca76,67,4.015384615384615,14.134328358208956,5772.73
05e107217c7266362fd44b75b2cd4cc4,8,4.125,6.375,193.38
05f51e13da97139648b8125c31e5f51b,63,4.095238095238095,11.916666666666666,13769.01
05feb94f19d094d4b0f9281f0b1d4c99,7,4.571428571428571,13.428571428571429,11016.0
05ff92fedb5be47920fea08e501238b9,65,4.138461538461539,12.158730158730158,22769.98
062c325cd6a2b87845fab56b4ec2eeae,2,5.0,5.0,133.22
062ce95fa2ad4dfaedfc79260130565f,62,4.0,12.557377049180328,7604.8
06532f10282704ef4c69168b914b77be,37,1.7837837837837838,16.125,21211.9
06579cb253ecd5a3a12a9e6eb6bf8f47,73,3.7260273972602738,10.422535211267606,4797.1
066a6914e1ebf3ea95a216c73a986b91,76,4.0,13.45945945945946,9496.36
0691148aee60ca47977c187804f935ae,58,4.068965517241379,12.172413793103448,6288.01
0692610d8abe24f287e9fae90ea0bbee,4,4.0,6.25,173.99
06a2c3af7b3aee5d69171b0e14f0ee87,410,3.9875930521091814,17.294840294840295,36786.9
06bb3a2fe5e7b7a845b13e8fb91bd944,19,4.631578947368421,8.263157894736842,1618.19
06df0c10d34e459d9672bc77388742eb,30,4.366666666666666,9.2,9070.0
06e5eefc71ec47ae763c5c6f8db7064f,100,3.857142857142857,10.484536082474227,23461.68
07017df32dc5f2f1d2801e579548d620,6,4.166666666666667,9.666666666666666,488.5
070d165398b553f3b4b851c216b8a358,46,3.7111111111111112,10.266666666666667,4918.55
0725b8c0f3f906e58f70cbe76b7c748c,41,3.5121951219512195,11.9,2314.5
0743a0239d764b9a0f959a57d07e36ab,5,4.8,5.2,385.95
0747d5bb69f0586cc869d8af4c50f93e,15,3.466666666666667,13.846153846153847,346.59999999999997
0761743cbffb25d7148189e9f1a5f03a,7,4.285714285714286,13.857142857142858,241.2
077c5fae4bea9500e3737b16f71b9d3a,6,4.666666666666667,7.5,106.80000000000001
0791d9fc1e30678ecf03d3e55fa108d3,11,2.727272727272727,5.7272727272727275,842.0
079d295dcbf06ee8bb1b65ba964eb2b6,10,4.8,6.3,349.3
07a9bc7f61396b658ddf3ac534efe44c,2,3.5,5.0,239.8
07bf9669d84d1f11be443a9dd938f698,24,3.25,8.291666666666666,1776.0
07d75e33f2750d97d467fb57e4dfdd8a,2,2.5,11.5,722.4
07de60b03d150fb3ea09eab5da5e4c8b,11,4.363636363636363,12.272727272727273,862.9000000000001
080102cd0a76b09e0dcf55fcacc60e05,132,4.5,9.223076923076922,5788.56
080199a181c46c657dc5aa235411be3b,84,4.614457831325301,7.595238095238095,14683.69
08061dc0fc165ed41288cc7acde738ee,5,4.6,16.8,152.8
08084d990eb3f53af056ccbc1730c8a7,12,4.454545454545454,8.0,372.5
081acf3de680d554796c9cf041be7bc2,8,4.125,13.125,1597.3
082e0bf4cb865a6533b1e8e498cc0255,23,3.3043478260869565,12.73913043478261,2073.3
085f6f7e049c996695fb2074fe38d45e,7,4.571428571428571,10.428571428571429,300.4
08633c14ef2db992c11f840f04fad4cd,97,4.237113402061856,9.721649484536082,7644.3
0873d9f8f36123f8d910f4760e788cfb,6,3.1666666666666665,12.833333333333334,7265.59
0885aaf116795758dfeb5f1032487bcd,31,4.225806451612903,5.166666666666667,2827.9
0887a9f087bcd5d9f6642b52f897fc6c,12,4.416666666666667,13.583333333333334,1642.0
08ad4ac1388e4420ca531c3edfc46198,7,2.7142857142857144,6.571428571428571,221.62
08cdbae123ff67ca4e36d9d641ce0119,7,2.4285714285714284,28.571428571428573,3517.99
08d0949a9a17c027262db1f3c450c26c,13,3.5384615384615383,13.461538461538462,354.7
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,5.0,10.0,538.0
08d2d642cf72b622b14dde1d2f5eb2f5,19,4.5,14.833333333333334,854.0
08f5819815f3d06545011850bd70f0a8,3,4.666666666666667,7.666666666666667,452.0
091065b789659bc3cd9af9cb3a6253ff,2,3.5,11.0,1359.0
0936e1837d0c79253456bbb2ffaaef10,2,5.0,18.0,38.9
093805f8f2aeb63881444571e1f48f30,27,3.814814814814815,7.7407407407407405,1215.79
094ced053e257ae8cae57205592d6712,20,4.1,11.55,1538.1
0951a6e282947e09cd47969f4ed0b47f,7,4.857142857142857,4.285714285714286,492.3
09883d9ab71c8fe8a9bfc7fc3075b07e,4,3.0,18.0,269.6
099095b050cfe8eb1ddff5317587e96e,20,2.95,10.0,5193.83
09bad886111255c5b5030314fc7f1a4a,5,5.0,6.0,487.5
09f952a5f58d2285b0372551ae8f9b01,66,3.742424242424242,12.393939393939394,14767.42
0a198e95d32b1be2da9424c962a6ebfa,1,5.0,16.0,69.99
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,5.0,5.0,462.0
0a85ebe4e328db81ac9109781205e2f7,12,4.583333333333333,4.75,667.9
0aa124728afc1131dff5655f4c6f487b,2,1.0,,850.92
0aa2205ca24f113f4658a5c536667426,11,2.8181818181818183,6.454545454545454,815.62
0ac4201fda2c68ebc0e47cb9423cf3c9,15,4.333333333333333,12.8,1716.87
0ad80de75c811326389cfb1daba7d45e,6,5.0,8.5,1449.4
0adac9fbd9a2b63cccaac4f8756c1ca8,149,3.9054054054054053,12.205673758865249,16156.25
0ade5cc4a305ed7093a23f68ca47519c,2,5.0,6.5,158.88
0aea4c6ae1505b3228ddf3dd7822ee5b,10,4.1,17.7,1985.8700000000001
0af2ab31141893d26aca5a404a537dab,1,5.0,5.0,59.0
0af977692321d895349eded183341d28,2,4.5,2.0,257.75
0afccdb8a34ee5c79f7c06faf2b4d56e,25,4.041666666666667,12.958333333333334,1225.5
0b09101900100c0e9d312861fad5a1b9,1,4.0,18.0,153.75
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,4.666666666666667,11.666666666666666,1416.76
0b18d63d0cd1d723567903fd34a07df2,14,4.785714285714286,6.571428571428571,1678.1399999999999
0b1ca3ef18a63d7eb0c8897fa0849c08,1,5.0,6.0,55.0
0b35c634521043bf4b47e21547b99ab5,80,3.5316455696202533,16.72151898734177,13753.45
0b36063d5818f81ccb94b54adfaebbf5,15,5.0,14.0,765.0
0b3f27369a4d8df98f7eb91077e438ac,2,3.0,9.0,197.34
0b46f784306be7200ca1700aa55d819f,1,5.0,3.0,19.9
0b64bcdb0784abc139af04077d49a20e,4,4.75,8.0,137.6
0b90b6df587eb83608a64ea8b390cf07,217,4.00462962962963,14.083720930232559,29374.36
0bae85eb84b9fb3bd773911e89288d54,154,4.194805194805195,10.03921568627451,7753.5
0bb27263628258b8111a0262769fa9db,1,5.0,41.0,22.2
0bb738e4d789e63e2267697c42d35a2d,31,4.580645161290323,11.482758620689655,2388.3
0be8ff43f22e456b4e0371b2245e4d01,183,3.912568306010929,9.842696629213483,11975.2
0bebbb2cea103a4a020c95d43fd7d754,9,4.888888888888889,5.444444444444445,1367.2
0bf0150d5b9d60d9cd2906003332f085,64,3.7540983606557377,13.53125,5879.400000000001
0bfd0b434243adc5c2e1aa6baf19c6aa,5,3.6,9.2,328.7
0c7533c71df861ec58ad7ff999ed0e8d,77,3.9220779220779223,10.168831168831169,3174.6
0c7f30ae9b147eca07affbef92832a6a,4,5.0,8.5,329.6
0c8380b62e38e8a1e6adbeba7eb9688c,206,4.068627450980392,12.343137254901961,16571.29
0cab2da43793a6f3c5ed8514c5f54627,3,5.0,4.666666666666667,309.70000000000005
0cbcee27c791afa0cdcb08587a2013a8,43,3.9069767441860463,13.19047619047619,5594.15
0d33a55da925bbf1ff02af5f6059fc7f,25,4.52,8.6,575.3
0d4c8269e7f0401201794deef160edd6,4,4.0,18.25,792.64
0d83f8e03188682112cc0d93523705cc,6,2.3333333333333335,30.833333333333332,516.3000000000001
0d85bbda9889ce1f7e63778d24f346eb,60,4.166666666666667,17.75,4965.0
0daf5180aa44356f60f8effa533b55a2,2,5.0,7.5,144.8
0db783cfcd3b73998abc6e10e59a102f,142,4.219858156028369,11.105633802816902,9458.4
0dd184061fb0eaa7ca37932c68ab91c5,196,3.9384615384615387,10.928571428571429,18832.92
0ddefe3c7a032b91f4e25b9c3a08fca1,10,4.5,8.3,402.9
0df3984f9dfb3d49ac6366acbd3bbb85,94,4.287234042553192,8.86021505376344,11220.99
0dfbed20065e425d2eaefb101f9816c0,3,2.6666666666666665,21.0,84.35
0e44d110fa6a54e121cb2c095a77762f,7,3.857142857142857,12.714285714285714,227.52
0e72c1a751b496722a6cb1f10653b62a,3,4.666666666666667,6.333333333333333,140.8
0e982cff76cc0579f632cea8a0e38c9d,12,3.25,7.857142857142857,1307.34
0ea22c1cfbdc755f86b9b54b39c16043,279,4.3127272727272725,10.396363636363636,11140.7
0eaa7e33d73809f1f925f7d07c506cbd,15,4.714285714285714,5.466666666666667,1552.0
0ebd97a106433a45a4aebe57c1799778,33,4.515151515151516,8.636363636363637,3176.7000000000003
0ec28cec4046a4a199b6de9b4c891d97,4,5.0,8.75,296.6
0ed6ce5d87fd9c69eaacaeb778d67235,43,4.404761904761905,15.547619047619047,2141.42
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,5.0,6.0,59.9
0ef83d7d83ed97cd2a0049ac8be5f88a,57,4.267857142857143,9.350877192982455,4755.9
0f0c984a4a955310903b6b6008660bad,4,3.75,13.5,369.81
0f519b0d2e5eb2227c93dd25038bfc01,1,5.0,12.0,79.9
0f7eea709efdf942b5f95c7516dbacd7,3,4.0,7.666666666666667,195.74
0f80a40c312b2472dca482cf50f5186f,1,3.0,5.0,129.9
0f94588695d71662beec8d883ffacf09,1,5.0,14.0,9.0
0fe2d9733ed841eb064503920015a8c0,3,4.666666666666667,8.0,389.64
0ff83046c3fa22efee8ecf291888b191,14,4.714285714285714,13.214285714285714,978.6000000000001
0ffa40d54288e4f3499b8780dd0f144f,35,4.4,13.085714285714285,2162.8
10076e5788b8ee532724bcd460baf762,27,4.62962962962963,9.592592592592593,871.46
10089e9f2fd0c668a8fd4e52e1698888,4,4.25,6.75,1489.9
101921376b577a4540dc30e9009133ca,1,2.0,,373.0
101a3a003516bc11253298b2fad3cb65,6,4.833333333333333,6.333333333333333,450.0
1025f0e2d44d7041d6cf58b6550e0bfa,1477,3.862116040955631,11.51907356948229,143675.53
10264f60a8f0a4d2f30810f5c661c673,4,5.0,3.5,284.6
1099a00e0ee3a50935e6c2447ca090c5,3,3.6666666666666665,14.666666666666666,849.6999999999999
10cdd491d1dbea8fb4ead97b19c334ce,3,5.0,6.333333333333333,208.9
10ff823eda2b032e2c93d17a7d294736,17,2.5294117647058822,9.375,2494.8900000000003
112453736dbe3889cfb74e1aaa0ba0c1,14,4.071428571428571,13.142857142857142,1890.0
1127b7f2594683f2510f1c2c834a486b,139,4.136690647482014,9.6,7167.5199999999995
11305281b50fff20ae8bb473f8e11876,37,4.297297297297297,13.945945945945946,6308.82
113e3a788b935f48aad63e1c41dac1bd,50,4.387755102040816,11.7,873.37
116ccb1a1604bc88e4d234a8c23f33de,72,4.597222222222222,8.305555555555555,1970.35
11742f81550ac064cc9a40f67151d9ad,2,5.0,8.5,781.9
117cfc326c6d50da67ca858ff5c0c852,10,4.3,10.9,829.6
11938fcc75f6902fea1d0a6f72b54a57,2,3.0,21.5,594.98
119c7f1a00ef43fad0e57604e76a747c,2,4.5,5.5,189.8
119d1aef1b4144adba89163f6cd9f5d4,4,4.75,4.25,1094.0
11bfa66332777660bd0640ee84d47006,104,3.7788461538461537,15.807692307692308,4462.85
11d4c477d09821164bca4f70a2eae031,4,5.0,6.0,83.04
11eac105f3f90a9b87b19c89d91e24f3,5,3.6,8.8,802.89
11fb6f6d341adbe19e81733701704635,3,5.0,4.666666666666667,1197.0
120476eb7a04c149d14772edaf5d9bf2,6,3.8333333333333335,6.333333333333333,2368.8
1284de4ae8aa26997e748c851557cf0e,3,2.6666666666666665,18.666666666666668,1459.97
128639473a139ac0f3e5f5ade55873a5,575,4.182776801405975,13.829225352112676,12461.949999999999
128f9bfbe4c7d5185033914b1de3d39a,19,4.7368421052631575,12.941176470588236,1394.98
12a8eb0f8d1cd3270695bf2a99f55966,2,3.5,20.5,397.0
12b9676b00f60f3b700e83af21824c0e,141,4.5285714285714285,14.568345323741006,28085.0
12c2ed9cded6138cf0c75f525f565fc7,4,4.25,13.0,314.96
13074f016982ff2bd6c58ced8682f000,17,3.9411764705882355,13.375,2334.0
131fcb0a0c9a47bba4474aacff0f14b7,4,4.0,3.75,369.8
1336efc61c316ddf92c899eb817f7cae,86,3.941860465116279,11.255813953488373,4849.3
134285d1f41da5c13a756ee8142c8a4e,6,2.1666666666666665,8.833333333333334,2570.5
134a288e7de827ec5ec62e3ec9c3a295,9,4.777777777777778,9.11111111111111,877.45
134b867a0f7f8bbe6abf10f91874891e,1,4.0,12.0,789.89
13511db12ac61e2f89c53b72a944a60b,6,3.5,8.833333333333334,798.0
1352e06ae67b410cdae0b2a22361167b,2,1.0,,518.0
1354d51653f645349064725ed204e85e,21,3.7142857142857144,9.0,2570.0
138dbe45fc62f1e244378131a6801526,58,3.9827586206896552,5.879310344827586,1125.56
139157dd4daa45c25b0807ffff348363,1,4.0,1.0,29.9
13c2ed7698b3ca92dad49e849219da59,9,4.444444444444445,11.0,498.61
13d058e4eeac2ce8217660b2f8a05812,23,4.217391304347826,10.818181818181818,3829.77
13d95f0f6f73943d4ceffad0fc2cd32c,1,3.0,22.0,249.99
13dd308f81fea30cc670c656b2b46cc3,3,5.0,3.0,117.69999999999999
13e85aac53340018b40c2af68001b7e0,1,5.0,17.0,17.8
13f57c12a00ed4610db646b913a7f5c6,16,4.8125,15.0625,772.7
13fa2a6c6b9d0f43cb588d7c82117a12,11,4.090909090909091,21.818181818181817,4987.0
141440cad9341e553f8401c574a2aa38,12,4.166666666666667,6.5,1288.2
1430239a858e7682bbc43b20758af153,23,3.9565217391304346,6.863636363636363,660.79
1444c08e64d55fb3c25f0f09c07ffcf2,1,1.0,10.0,2749.0
1464afc72f696af775557a821c2e253f,31,4.129032258064516,10.612903225806452,1079.26
14a08204d03bb6b6bde8029f801ae0eb,38,3.8157894736842106,8.263157894736842,2185.4
14d7985702e72162bbf13b6beb74ab2b,38,4.342105263157895,10.578947368421053,3887.0
14ee35374a7876217954b5fa08e50463,1,4.0,7.0,119.0
14f2b3587172b9db894c9bad8dab520b,2,2.5,13.5,244.0
152ee17e4c8aaf53dac99f3462e4999b,6,4.333333333333333,10.333333333333334,308.96
154bdf805377afea75a3bd158e9eab10,1,1.0,24.0,89.9
1554a68530182680ad5c8b042c3ab563,314,4.314935064935065,14.054487179487179,33090.5
157c3e4b42f81ac4a44e8b1ca2fe9876,33,3.909090909090909,9.878787878787879,2561.5
1588ac4010787100dddef64568f0ae35,3,3.0,19.333333333333332,599.97
15aac934c58d886785ac1b17953ea898,24,4.25,14.333333333333334,3338.9
15ac3c501e2599e4917316fde5c5669a,1,1.0,,144.2
15aec03fe4cf30dfa574cf550f5ff5ff,3,1.0,,86.69999999999999
15b3b1b81484422eb41df68ac87f1f50,2,1.0,14.0,78.35
15ead3a5037a918ddb520dfe39a3d2b9,10,4.5,16.11111111111111,333.5
15fa791d5e017f66402dc28c44480657,9,4.333333333333333,10.666666666666666,1872.0
160851d3ece7aa1a510f8d1a4bb8a8af,2,5.0,5.0,102.05
16090f2ca825584b5a147ab24aa30c86,414,4.046228710462287,8.804878048780488,25894.329999999998
160e4f13fd3a64b1b86807be88b5ffb0,4,4.25,14.0,886.0
164a5a8794e6d42e14f55e447b12a3bc,1,5.0,13.0,73.99
165b1235e9e9942cb5fae67103576fb0,16,4.3125,6.8125,2085.15
165fc07beebdcb6190fba8a06db2a449,64,3.6875,13.1875,17481.4
1660ad786c27fd935378b6192a90b417,14,4.642857142857143,8.142857142857142,1700.0
167fd940acebc789debd6eb418c46e38,5,3.0,15.0,1077.58
1690cada046eb7e92c12f98b1f8a8167,11,4.545454545454546,6.8,1959.0
16bdc8cefd0e32a6f0824d296c5ad14a,1,5.0,9.0,41.76
1703bc09972dab9782e7a9194943b69f,1,5.0,12.0,249.9
1710c3aaa9c6b44ec3883ee0fe300e21,2,5.0,5.5,1188.9
17306570e772e7718c92a562d33f5f1d,26,3.4615384615384617,13.08,6455.4
173d56ffbd4c56cb80fc3615487d712b,2,5.0,6.5,358.0
1746c1ae87ac63d530c7c943d0ac42e2,1,5.0,23.0,229.9
1771297ac436903d1dd6b0e9279aa505,36,4.628571428571429,8.972222222222221,2881.27
1782ce2db72c3dda627d5e7c898104e1,10,4.2,26.9,2069.8
17908cf9b444ee34047cadd5c0f4a516,11,4.545454545454546,18.363636363636363,1993.99
17998cf586426bf0f2c3726cb0a4b211,2,4.0,8.0,69.8
179d859f51292aac5c10806a356f7af9,19,4.315789473684211,8.789473684210526,404.46999999999997
17a053fcb14bd219540cbde0df490be0,147,4.1931034482758625,11.479452054794521,39423.42
17adeba047385fb0c67d8e90b4296d21,3,1.0,,809.6999999999999
17ca9b9e9b9ef8fdb529001b49ebb50f,135,4.007407407407407,7.544776119402985,10094.65
17e34d8224d27a541263c4c64b11a56b,276,4.135036496350365,13.585820895522389,57902.88
17eea220a40cc0d2c0c5346379682398,4,3.75,25.333333333333332,1414.98
17f51e7198701186712e53a39c564617,63,4.365079365079365,22.095238095238095,49829.0
180c3376aff0e43dd5788709df48a843,10,4.7,15.6,4513.0
1835b56ce799e6a4dc4eddc053f04066,576,3.601754385964912,12.403169014084508,34427.5
1838dd9b8977065acf51d95e0053ea7a,67,4.2388059701492535,12.138461538461538,2820.2999999999997
184725737946a1a938bbbd1a9e978103,3,4.666666666666667,8.0,359.70000000000005
184a67a8f9f63234d3a92340bbdb727f,12,3.5833333333333335,16.09090909090909,291.03000000000003
186cdd1b2df32caa72cfb410bba768d3,6,5.0,8.166666666666666,1341.4499999999998
189ca3538ce9f920cacf0f982cbe223b,5,3.8,4.4,419.0
18a349e75d307f4b4cc646a691ed4216,151,3.3666666666666667,10.748091603053435,8986.52
18e694e0e48ed6f7aa3f24aade5fd697,37,4.648648648648648,5.243243243243243,761.51
1900267e848ceeba8fa32d80c1a5f5a8,581,3.8708551483420592,12.525217391304349,27527.99
191d55f7edb8524d525ed01b20fe32e8,4,3.0,18.0,996.0
1927cdb9fa74f5270097f6250e8e8f34,1,5.0,8.0,120.0
19484c79cef6c062cb177aa4ef2fcc3c,1,1.0,21.0,201.9
1961c3e1272bfeceb05d0b78b5bbfdaf,4,3.75,4.666666666666667,896.0
1967a9e2ad6f51802b093147d861df58,2,1.0,,380.0
1976a05ecf2996d6ffb7b5430e635fe7,9,4.0,16.22222222222222,1796.2
1987cd4be10fe09ee50454f9c354d1c6,16,4.25,15.3125,2877.7
198c7ea11960a9844b544d9bcdca860c,25,3.88,14.0,1733.75
1992f8fb6b19fcccd97ca819811e7267,1,1.0,,28.8
1996942dc085d7773ba77a529b163cd0,10,3.9,11.333333333333334,2943.51
19a7c9f66ffa6452ff4b4c0cca71da27,1,5.0,25.0,279.0
19d62d484cba71963c93f0f00ab42013,1,4.0,13.0,139.9
19e0f40a907ec568c34bfac15de4f4a1,4,5.0,5.25,178.0
1a3df491d1c4f1589fc2b934ada68bf2,190,4.157894736842105,14.73076923076923,24736.600000000002
1a932caad4f9d804097d7f8e615baed1,32,3.59375,8.375,4897.0
1acde099eb406aa220b1169b188b42da,10,4.3,11.8,311.09999999999997
1b0b0f4f95e962d6f32fe90c759d0479,2,5.0,9.0,139.8
1b1ae47a313a825a7ccceb8e2e30fa9d,13,3.8333333333333335,10.083333333333334,2553.7
1b45169b635ef59425637e9a33eb5fb3,8,4.625,7.25,308.9
1b4b28463457a256e9a784ebe2a8f630,1,1.0,14.0,699.42
1b4c3a6f53068f0b6944d2d005c9fc89,118,4.111111111111111,13.758620689655173,14809.300000000001
1b61fb1f0f2185d89e9a126c498e9cc7,1,5.0,11.0,49.7
1b65c144b17e607c0f37f10bb7dfec8d,5,2.0,8.2,1109.5
1b7e5006cb25dd23ce8686691013b121,11,4.363636363636363,15.090909090909092,2636.74
1b8356dabde1d35e17cef975c3f82730,56,4.178571428571429,10.018181818181818,2836.44
1b8b75e227c9a9c100d0c210fb6176ce,15,2.933333333333333,15.75,1444.85
1b938a7ec6ac5061a66a3766e0e75f90,34,4.235294117647059,11.25,4046.5
1bb2bdb95f4841f1bba2c0d2cd83d3c9,89,4.579545454545454,12.0,5109.08
1bb3812d5f0747a3ab7348f199001a10,9,4.888888888888889,12.222222222222221,834.4
1bc2e21de46adfea6b98cc96b00f3b40,5,3.6,16.6,1039.95
1c129092bf23f28a5930387c980c0dfc,225,4.1875,11.142857142857142,9716.52
1c40343cc5d18c2d8248ac2f3366de34,22,4.545454545454546,6.863636363636363,2461.41
1c56ffe0e9dea2657fc6e95b53f40b13,3,4.333333333333333,6.333333333333333,183.0
1c5e4e49b9079480255b49d50aac1aa9,12,4.333333333333333,8.333333333333334,10173.11
1c68394e931a64f90ea236c5ea590300,178,3.943820224719101,15.213483146067416,26133.56
1c742ac33582852aaf3bcfbf5893abcf,1,5.0,6.0,97.9
1c83418358f249c9d6affa52d579db0e,1,5.0,10.0,24.9
1ca4bdb0cd7fc48e949bac066188ed26,4,4.5,14.0,1520.0
1ca7077d890b907f89be8c954a02686a,53,2.8867924528301887,13.08,2234.7400000000002
1caf283236cd69af44cbc09a0a1e7d32,39,4.564102564102564,13.717948717948717,986.61
1cbcd2ee0afb3fc09963b87eb65e7e4f,3,5.0,4.0,90.0
1cbd32d00d01bb8087a5eb088612fd9c,12,4.25,11.75,1045.47
1cbd50a8c52e6cf8e315c5709fab386f,9,3.7777777777777777,18.444444444444443,785.97
1cbdc7cf130a41fd13a3c2a7d2fcfda7,2,5.0,8.5,165.8
1cd9e0cc1839d55516843def5600816d,5,5.0,7.4,825.0
1ce3ae5a399804d1a87e706f8a813c3e,45,3.7333333333333334,13.244444444444444,2632.9
1d0646a72178a6fb37ee8082140e06ec,2,5.0,7.5,61.0
1d0997ff06b524ce9289ffd75114ecd3,3,3.6666666666666665,16.333333333333332,3747.0
1d139e3a3b14025640d8df1b230aace0,2,3.5,7.5,36.49
1d1bbb8ac1581824986f582583fff01d,5,3.8,8.2,198.87
1d2732ef8321502ee8488e8bed1ab8cd,5,3.2,11.2,1148.0
